Date,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponSave10,CouponWinter15,CouponFreeship,RevenueGenrated
29-06-2024,Printer,5,659.85,Credit Card,Delivered,9,SAVE10,Facebook,2332.082,233.2082,0.0,0.0,2098.8738
29-06-2024,Monitor,4,316.32,Debit Card,Delivered,7,SAVE10,Facebook,1265.28,126.52799999999999,0.0,0.0,1138.752
29-07-2023,Chair,1,176.1,Credit Card,Pending,1,SAVE10,Instagram,176.1,17.61,0.0,0.0,0.0
29-07-2024,Printer,4,410.21,Cash,Pending,5,WINTER15,Instagram,1640.84,0.0,246.12599999999998,0.0,0.0
29-07-2024,Desk,4,325.76,Gift Card,Shipped,8,WINTER15,Email,1303.04,0.0,195.456,0.0,0.0
29-08-2023,Monitor,3,481.1,Credit Card,Returned,3,FREESHIP,Facebook,1443.3,0.0,0.0,1443.3,0.0
29-08-2023,Tablet,2,444.84,Online,Shipped,7,SAVE10,Facebook,889.68,88.96799999999999,0.0,0.0,0.0
29-08-2023,Tablet,5,187.97,Cash,Returned,9,SAVE10,Google,939.85,93.985,0.0,0.0,0.0
29-09-2023,Tablet,4,263.62,Cash,Shipped,5,SAVE10,Email,1054.48,105.448,0.0,0.0,0.0
29-09-2023,Tablet,1,479.76,Credit Card,Pending,1,SAVE10,Email,479.76,47.976000000000006,0.0,0.0,0.0
29-09-2024,Chair,5,95.75,Online,Shipped,8,SAVE10,Instagram,478.75,47.875,0.0,0.0,0.0
29-09-2024,Chair,4,306.35,Gift Card,Shipped,7,WINTER15,Referral,1225.4,0.0,183.81,0.0,0.0
29-10-2023,Laptop,4,228.91,Cash,Shipped,4,FREESHIP,Google,915.64,0.0,0.0,915.64,0.0
29-11-2023,Printer,1,660.66,Debit Card,Delivered,3,WINTER15,Instagram,660.66,0.0,99.09899999999999,0.0,561.5609999999999
29-11-2024,Phone,1,452.7,Debit Card,Shipped,5,FREESHIP,Instagram,452.7,0.0,0.0,452.7,0.0
29-12-2023,Tablet,5,268.78,Debit Card,Delivered,7,WINTER15,Email,1343.9,0.0,201.585,0.0,1142.315
29-12-2023,Laptop,1,18.2,Debit Card,Pending,4,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,0.0
29-12-2023,Tablet,5,625.97,Credit Card,Returned,9,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
30-01-2024,Tablet,1,155.27,Debit Card,Shipped,6,FREESHIP,Email,165.012,0.0,0.0,165.012,0.0
30-01-2025,Printer,4,263.09,Debit Card,Shipped,8,SAVE10,Google,1052.36,105.23599999999999,0.0,0.0,0.0
30-03-2025,Monitor,2,49.08,Debit Card,Returned,7,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
30-04-2023,Monitor,4,677.37,Cash,Pending,8,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
30-04-2025,Tablet,2,411.49,Credit Card,Returned,4,WINTER15,Instagram,822.98,0.0,123.447,0.0,0.0
30-05-2025,Laptop,2,492.9,Cash,Returned,5,FREESHIP,Instagram,985.8,0.0,0.0,985.8,0.0
30-06-2023,Chair,3,500.08,Debit Card,Returned,6,WINTER15,Facebook,1500.24,0.0,225.03599999999997,0.0,0.0
30-06-2023,Chair,3,556.99,Online,Cancelled,4,FREESHIP,Facebook,1670.97,0.0,0.0,1670.97,0.0
30-06-2024,Printer,4,567.57,Debit Card,Pending,9,WINTER15,Google,2270.28,0.0,340.54200000000003,0.0,0.0
30-06-2025,Chair,5,75.81,Gift Card,Returned,10,WINTER15,Instagram,379.05,0.0,56.8575,0.0,0.0
30-06-2025,Tablet,2,63.21,Online,Cancelled,4,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
30-07-2024,Phone,1,582.04,Gift Card,Delivered,1,FREESHIP,Email,582.04,0.0,0.0,582.04,0.0
30-08-2023,Laptop,3,201.49,Credit Card,Returned,4,FREESHIP,Facebook,604.47,0.0,0.0,604.47,0.0
30-08-2024,Desk,2,342.11,Gift Card,Shipped,2,WINTER15,Instagram,684.22,0.0,102.63300000000001,0.0,0.0
30-08-2024,Desk,1,45.94,Cash,Cancelled,2,WINTER15,Email,165.012,0.0,24.7518,0.0,0.0
30-09-2023,Chair,4,425.18,Online,Returned,8,WINTER15,Facebook,1700.72,0.0,255.108,0.0,0.0
30-09-2024,Chair,5,492.94,Cash,Shipped,10,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
30-09-2024,Monitor,1,576.35,Gift Card,Returned,1,WINTER15,Instagram,576.35,0.0,86.4525,0.0,0.0
30-10-2023,Printer,5,666.8,Debit Card,Delivered,7,SAVE10,Referral,2332.082,233.2082,0.0,0.0,2098.8738
30-10-2024,Laptop,2,230.95,Online,Delivered,3,WINTER15,Referral,461.9,0.0,69.285,0.0,392.615
30-11-2023,Desk,1,410.78,Cash,Cancelled,1,FREESHIP,Instagram,410.78,0.0,0.0,410.78,0.0
30-11-2023,Chair,1,465.33,Gift Card,Delivered,2,FREESHIP,Google,465.33,0.0,0.0,465.33,0.0
30-11-2023,Desk,3,491.43,Gift Card,Shipped,6,WINTER15,Instagram,1474.29,0.0,221.1435,0.0,0.0
30-11-2024,Laptop,3,699.93,Cash,Returned,7,SAVE10,Google,2099.79,209.979,0.0,0.0,0.0
30-12-2023,Monitor,5,81.7,Credit Card,Delivered,6,WINTER15,Instagram,408.5,0.0,61.275,0.0,347.225
30-12-2024,Tablet,1,388.33,Cash,Returned,2,SAVE10,Facebook,388.33,38.833,0.0,0.0,0.0
31-01-2023,Printer,2,494.78,Online,Shipped,2,SAVE10,Google,989.56,98.95599999999999,0.0,0.0,0.0
31-01-2023,Monitor,4,588.85,Gift Card,Pending,7,SAVE10,Email,2332.082,233.2082,0.0,0.0,0.0
31-03-2023,Monitor,3,659.57,Credit Card,Cancelled,6,SAVE10,Email,1978.71,197.87099999999998,0.0,0.0,0.0
31-03-2024,Laptop,4,184.48,Online,Cancelled,4,WINTER15,Google,737.92,0.0,110.68799999999999,0.0,0.0
31-03-2024,Laptop,4,382.88,Cash,Cancelled,6,WINTER15,Email,1531.52,0.0,229.72799999999998,0.0,0.0
31-03-2025,Phone,1,252.68,Online,Cancelled,1,FREESHIP,Referral,252.68,0.0,0.0,252.68,0.0
31-05-2023,Tablet,1,553.56,Credit Card,Cancelled,5,WINTER15,Referral,553.56,0.0,83.03399999999999,0.0,0.0
31-05-2023,Monitor,3,669.06,Cash,Delivered,7,SAVE10,Facebook,2007.18,200.718,0.0,0.0,1806.462
31-05-2024,Phone,3,413.83,Gift Card,Shipped,8,SAVE10,Facebook,1241.49,124.149,0.0,0.0,0.0
31-05-2024,Printer,3,308.98,Cash,Delivered,3,SAVE10,Instagram,926.94,92.69400000000002,0.0,0.0,834.2460000000001
31-05-2024,Laptop,1,596.24,Credit Card,Returned,4,FREESHIP,Instagram,596.24,0.0,0.0,596.24,0.0
31-05-2025,Chair,3,528.14,Online,Delivered,3,FREESHIP,Email,1584.42,0.0,0.0,1584.42,0.0
31-05-2025,Printer,4,634.05,Cash,Shipped,6,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
31-05-2025,Printer,2,452.05,Credit Card,Returned,3,WINTER15,Email,904.1,0.0,135.615,0.0,0.0
31-07-2023,Chair,3,324.47,Cash,Delivered,4,WINTER15,Email,973.41,0.0,146.01149999999998,0.0,827.3985
31-07-2023,Tablet,1,179.22,Online,Cancelled,6,FREESHIP,Instagram,179.22,0.0,0.0,179.22,0.0
31-08-2023,Chair,5,173.96,Debit Card,Pending,8,WINTER15,Instagram,869.8,0.0,130.47,0.0,0.0
31-08-2023,Tablet,3,136.84,Online,Pending,4,FREESHIP,Facebook,410.52,0.0,0.0,410.52,0.0
31-08-2024,Monitor,4,327.12,Credit Card,Cancelled,4,WINTER15,Email,1308.48,0.0,196.27200000000002,0.0,0.0
31-08-2024,Chair,3,46.11,Gift Card,Returned,5,WINTER15,Referral,165.012,0.0,24.7518,0.0,0.0
31-08-2024,Printer,3,223.7,Cash,Returned,3,SAVE10,Email,671.1,67.11,0.0,0.0,0.0
31-08-2024,Printer,5,404.39,Online,Shipped,10,WINTER15,Referral,2021.95,0.0,303.2925,0.0,0.0
31-08-2024,Monitor,2,552.63,Debit Card,Delivered,7,WINTER15,Instagram,1105.26,0.0,165.78900000000002,0.0,939.471
31-10-2023,Chair,2,488.9,Cash,Delivered,7,FREESHIP,Facebook,977.8,0.0,0.0,977.8,0.0
31-10-2023,Chair,5,191.63,Gift Card,Delivered,6,FREESHIP,Facebook,958.15,0.0,0.0,958.15,0.0
31-10-2023,Chair,4,298.36,Debit Card,Pending,8,FREESHIP,Google,1193.44,0.0,0.0,1193.44,0.0
31-10-2023,Printer,1,299.35,Credit Card,Cancelled,5,WINTER15,Email,299.35,0.0,44.9025,0.0,0.0
